experiment_id,bias_id,model_id,bias,experiment_type,scenario,model,local,temperature,system,content,variables,response_type,target_response,part,parts_total,ran_date,correct_ran_loops,total_ran_loops,updated_at
72240,722,40,transaction utility,multi-scenario,2_odd_numbers,gpt-4o,false,0.7,All,"You set off to buy a new television. At the store where you expect to buy it, you find that the price is $ initial_price_value. A clerk informs you that the same item is available at another branch of the same store for on $ second_price_value. The store is a 20-minute drive away and the clerk assures you that they have what you want there. Do you buy A) at the initial store or B) go to the other store? Choose between A and B. __","{""initial_price_value"": 6305, ""second_price_value"": 6208}",choice,A,2,2,2024-11-11 19:12:58.327116,100,100,2025-01-04 17:14:56.419830+00:00
72241,722,41,transaction utility,multi-scenario,2_odd_numbers,gpt-4o,false,1,All,"You set off to buy a new television. At the store where you expect to buy it, you find that the price is $ initial_price_value. A clerk informs you that the same item is available at another branch of the same store for on $ second_price_value. The store is a 20-minute drive away and the clerk assures you that they have what you want there. Do you buy A) at the initial store or B) go to the other store? Choose between A and B. __","{""initial_price_value"": 6305, ""second_price_value"": 6208}",choice,A,2,2,2024-11-11 19:12:07.124121,100,100,2025-01-04 17:14:56.419830+00:00
72242,722,42,transaction utility,multi-scenario,2_odd_numbers,gpt-4o,false,1.3,All,"You set off to buy a new television. At the store where you expect to buy it, you find that the price is $ initial_price_value. A clerk informs you that the same item is available at another branch of the same store for on $ second_price_value. The store is a 20-minute drive away and the clerk assures you that they have what you want there. Do you buy A) at the initial store or B) go to the other store? Choose between A and B. __","{""initial_price_value"": 6305, ""second_price_value"": 6208}",choice,A,2,2,2024-11-11 19:11:20.936141,100,100,2025-01-04 17:14:56.419830+00:00
72243,722,43,transaction utility,multi-scenario,2_odd_numbers,gpt-4o,false,0.2,All,"You set off to buy a new television. At the store where you expect to buy it, you find that the price is $ initial_price_value. A clerk informs you that the same item is available at another branch of the same store for on $ second_price_value. The store is a 20-minute drive away and the clerk assures you that they have what you want there. Do you buy A) at the initial store or B) go to the other store? Choose between A and B. __","{""initial_price_value"": 6305, ""second_price_value"": 6208}",choice,A,2,2,2024-11-11 19:10:31.078424,100,100,2025-01-04 17:14:56.419830+00:00
72244,722,44,transaction utility,multi-scenario,2_odd_numbers,gpt-4o,false,1.8,All,"You set off to buy a new television. At the store where you expect to buy it, you find that the price is $ initial_price_value. A clerk informs you that the same item is available at another branch of the same store for on $ second_price_value. The store is a 20-minute drive away and the clerk assures you that they have what you want there. Do you buy A) at the initial store or B) go to the other store? Choose between A and B. __","{""initial_price_value"": 6305, ""second_price_value"": 6208}",choice,A,2,2,2024-11-11 19:09:39.368527,100,100,2025-01-04 17:14:56.419830+00:00
72250,722,50,transaction utility,multi-scenario,2_odd_numbers,llama3.1,true,0.7,All,"You set off to buy a new television. At the store where you expect to buy it, you find that the price is $ initial_price_value. A clerk informs you that the same item is available at another branch of the same store for on $ second_price_value. The store is a 20-minute drive away and the clerk assures you that they have what you want there. Do you buy A) at the initial store or B) go to the other store? Choose between A and B. __","{""initial_price_value"": 6305, ""second_price_value"": 6208}",choice,A,2,2,2024-11-07 20:49:02.942516,100,100,2025-01-04 17:14:56.419830+00:00
72251,722,51,transaction utility,multi-scenario,2_odd_numbers,llama3.1,true,1,All,"You set off to buy a new television. At the store where you expect to buy it, you find that the price is $ initial_price_value. A clerk informs you that the same item is available at another branch of the same store for on $ second_price_value. The store is a 20-minute drive away and the clerk assures you that they have what you want there. Do you buy A) at the initial store or B) go to the other store? Choose between A and B. __","{""initial_price_value"": 6305, ""second_price_value"": 6208}",choice,A,2,2,2024-11-07 20:48:39.877925,100,100,2025-01-04 17:14:56.419830+00:00
72252,722,52,transaction utility,multi-scenario,2_odd_numbers,llama3.1,true,1.3,All,"You set off to buy a new television. At the store where you expect to buy it, you find that the price is $ initial_price_value. A clerk informs you that the same item is available at another branch of the same store for on $ second_price_value. The store is a 20-minute drive away and the clerk assures you that they have what you want there. Do you buy A) at the initial store or B) go to the other store? Choose between A and B. __","{""initial_price_value"": 6305, ""second_price_value"": 6208}",choice,A,2,2,2024-11-07 20:48:16.457482,100,100,2025-01-04 17:14:56.419830+00:00
72253,722,53,transaction utility,multi-scenario,2_odd_numbers,llama3.1,true,0.2,All,"You set off to buy a new television. At the store where you expect to buy it, you find that the price is $ initial_price_value. A clerk informs you that the same item is available at another branch of the same store for on $ second_price_value. The store is a 20-minute drive away and the clerk assures you that they have what you want there. Do you buy A) at the initial store or B) go to the other store? Choose between A and B. __","{""initial_price_value"": 6305, ""second_price_value"": 6208}",choice,A,2,2,2024-11-07 20:47:52.963483,100,100,2025-01-04 17:14:56.419830+00:00
72254,722,54,transaction utility,multi-scenario,2_odd_numbers,llama3.1,true,1.8,All,"You set off to buy a new television. At the store where you expect to buy it, you find that the price is $ initial_price_value. A clerk informs you that the same item is available at another branch of the same store for on $ second_price_value. The store is a 20-minute drive away and the clerk assures you that they have what you want there. Do you buy A) at the initial store or B) go to the other store? Choose between A and B. __","{""initial_price_value"": 6305, ""second_price_value"": 6208}",choice,A,2,2,2024-11-07 20:47:29.710658,100,100,2025-01-04 17:14:56.419830+00:00
72260,722,60,transaction utility,multi-scenario,2_odd_numbers,llama3.1:70b,true,0.7,Linux,"You set off to buy a new television. At the store where you expect to buy it, you find that the price is $ initial_price_value. A clerk informs you that the same item is available at another branch of the same store for on $ second_price_value. The store is a 20-minute drive away and the clerk assures you that they have what you want there. Do you buy A) at the initial store or B) go to the other store? Choose between A and B. __","{""initial_price_value"": 6305, ""second_price_value"": 6208}",choice,A,2,2,2024-11-08 23:52:06.715636,100,100,2025-01-04 17:14:56.419830+00:00
72261,722,61,transaction utility,multi-scenario,2_odd_numbers,llama3.1:70b,true,1,Linux,"You set off to buy a new television. At the store where you expect to buy it, you find that the price is $ initial_price_value. A clerk informs you that the same item is available at another branch of the same store for on $ second_price_value. The store is a 20-minute drive away and the clerk assures you that they have what you want there. Do you buy A) at the initial store or B) go to the other store? Choose between A and B. __","{""initial_price_value"": 6305, ""second_price_value"": 6208}",choice,A,2,2,2024-11-08 23:52:34.466191,100,100,2025-01-04 17:14:56.419830+00:00
72262,722,62,transaction utility,multi-scenario,2_odd_numbers,llama3.1:70b,true,1.3,Linux,"You set off to buy a new television. At the store where you expect to buy it, you find that the price is $ initial_price_value. A clerk informs you that the same item is available at another branch of the same store for on $ second_price_value. The store is a 20-minute drive away and the clerk assures you that they have what you want there. Do you buy A) at the initial store or B) go to the other store? Choose between A and B. __","{""initial_price_value"": 6305, ""second_price_value"": 6208}",choice,A,2,2,2024-11-08 23:54:27.539933,100,100,2025-01-04 17:14:56.419830+00:00
